state_name,county_name,state_code,county_code,date,aqi,category
Washington,Clallam,53,9,2021-03-26,34,Good
Washington,Clallam,53,9,2021-03-27,37,Good
Washington,Clallam,53,9,2021-03-28,41,Good
Washington,Clallam,53,9,2021-03-29,37,Good
Washington,Clallam,53,9,2021-03-30,42,Good
Washington,Clallam,53,9,2021-03-31,40,Good
Washington,Clallam,53,9,2021-04-01,41,Good
Washington,Clallam,53,9,2021-04-02,42,Good
Washington,Clallam,53,9,2021-04-03,38,Good
Washington,Clallam,53,9,2021-04-04,38,Good
Washington,Clallam,53,9,2021-04-05,35,Good
Washington,Clallam,53,9,2021-04-06,39,Good
Washington,Clallam,53,9,2021-04-07,41,Good
Washington,Clallam,53,9,2021-04-08,39,Good
Washington,Clallam,53,9,2021-04-09,43,Good
Washington,Clallam,53,9,2021-04-10,38,Good
Washington,Clallam,53,9,2021-04-11,36,Good
Washington,Clallam,53,9,2021-04-12,42,Good
Washington,Clallam,53,9,2021-04-13,46,Good
Washington,Clallam,53,9,2021-04-14,58,Moderate
Washington,Clallam,53,9,2021-04-15,51,Moderate
Washington,Clallam,53,9,2021-04-16,54,Moderate
Washington,Clallam,53,9,2021-04-17,67,Moderate
Washington,Clallam,53,9,2021-04-18,67,Moderate
Washington,Clallam,53,9,2021-04-19,46,Good
Washington,Clallam,53,9,2021-04-20,54,Moderate
Washington,Clallam,53,9,2021-04-21,43,Good
Washington,Clallam,53,9,2021-04-22,33,Good
Washington,Clallam,53,9,2021-04-23,34,Good
Washington,Clallam,53,9,2021-04-24,40,Good
Washington,Clallam,53,9,2021-04-25,42,Good
Washington,Clallam,53,9,2021-04-26,39,Good
Washington,Clallam,53,9,2021-04-27,35,Good
Washington,Clallam,53,9,2021-04-28,31,Good
Washington,Clallam,53,9,2021-04-29,31,Good
Washington,Clallam,53,9,2021-04-30,32,Good
Washington,Clallam,53,9,2021-05-01,31,Good
Washington,Clallam,53,9,2021-05-02,33,Good
Washington,Clallam,53,9,2021-05-03,33,Good
Washington,Clallam,53,9,2021-05-04,40,Good
Washington,Clallam,53,9,2021-05-05,41,Good
Washington,Clallam,53,9,2021-05-06,37,Good
Washington,Clallam,53,9,2021-05-07,36,Good
Washington,Clallam,53,9,2021-05-08,34,Good
Washington,Clallam,53,9,2021-05-09,33,Good
Washington,Clallam,53,9,2021-05-10,30,Good
Washington,Clallam,53,9,2021-05-11,29,Good
Washington,Clallam,53,9,2021-05-12,27,Good
Washington,Clallam,53,9,2021-05-13,31,Good
Washington,Clallam,53,9,2021-05-14,30,Good
Washington,Clallam,53,9,2021-05-15,33,Good
Washington,Clallam,53,9,2021-05-16,31,Good
Washington,Clallam,53,9,2021-05-17,37,Good
Washington,Clallam,53,9,2021-05-18,33,Good
Washington,Clallam,53,9,2021-05-19,31,Good
Washington,Clallam,53,9,2021-05-20,27,Good
Washington,Clallam,53,9,2021-05-21,30,Good
Washington,Clallam,53,9,2021-05-22,21,Good
Washington,Clallam,53,9,2021-05-23,33,Good
Washington,Clallam,53,9,2021-05-24,33,Good
Washington,Clallam,53,9,2021-05-25,29,Good
Washington,Clallam,53,9,2021-05-26,32,Good
Washington,Clallam,53,9,2021-05-27,34,Good
Washington,Clallam,53,9,2021-05-28,28,Good
Washington,Clallam,53,9,2021-05-29,31,Good
Washington,Clallam,53,9,2021-05-30,31,Good
Washington,Clallam,53,9,2021-05-31,24,Good
Washington,Clallam,53,9,2021-06-01,29,Good
Washington,Clallam,53,9,2021-06-02,17,Good
Washington,Clallam,53,9,2021-06-03,27,Good
Washington,Clallam,53,9,2021-06-04,32,Good
Washington,Clallam,53,9,2021-06-05,29,Good
Washington,Clallam,53,9,2021-06-06,32,Good
Washington,Clallam,53,9,2021-06-07,37,Good
Washington,Clallam,53,9,2021-06-08,34,Good
Washington,Clallam,53,9,2021-06-09,31,Good
Washington,Clallam,53,9,2021-06-10,30,Good
Washington,Clallam,53,9,2021-06-11,30,Good
Washington,Clallam,53,9,2021-06-12,32,Good
Washington,Clallam,53,9,2021-06-13,31,Good
Washington,Clallam,53,9,2021-06-14,31,Good
Washington,Clallam,53,9,2021-06-15,29,Good
Washington,Clallam,53,9,2021-06-16,31,Good
Washington,Clallam,53,9,2021-06-17,27,Good
Washington,Clallam,53,9,2021-06-18,23,Good
Washington,Clallam,53,9,2021-06-19,21,Good
Washington,Clallam,53,9,2021-06-20,33,Good
Washington,Clallam,53,9,2021-06-21,32,Good
Washington,Clallam,53,9,2021-06-22,19,Good
Washington,Clallam,53,9,2021-06-23,19,Good
Washington,Clallam,53,9,2021-06-24,24,Good
Washington,Clallam,53,9,2021-06-25,29,Good
Washington,Clallam,53,9,2021-06-26,34,Good
Washington,Clallam,53,9,2021-06-27,51,Moderate
Washington,Clallam,53,9,2021-06-28,72,Moderate
Washington,Clallam,53,9,2021-06-29,28,Good
Washington,Clallam,53,9,2021-06-30,20,Good
Washington,Clallam,53,9,2021-07-01,22,Good
Washington,Clallam,53,9,2021-07-02,24,Good
Washington,Clallam,53,9,2021-07-03,25,Good
Washington,Clallam,53,9,2021-07-04,26,Good
Washington,Clallam,53,9,2021-07-05,17,Good
Washington,Clallam,53,9,2021-07-06,16,Good
Washington,Clallam,53,9,2021-07-07,19,Good
Washington,Clallam,53,9,2021-07-08,20,Good
Washington,Clallam,53,9,2021-07-09,16,Good
Washington,Clallam,53,9,2021-07-10,19,Good
Washington,Clallam,53,9,2021-07-11,19,Good
Washington,Clallam,53,9,2021-07-12,21,Good
Washington,Clallam,53,9,2021-07-13,25,Good
Washington,Clallam,53,9,2021-07-14,21,Good
Washington,Clallam,53,9,2021-07-15,19,Good
Washington,Clallam,53,9,2021-07-16,15,Good
Washington,Clallam,53,9,2021-07-17,19,Good
Washington,Clallam,53,9,2021-07-18,21,Good
Washington,Clallam,53,9,2021-07-19,21,Good
Washington,Clallam,53,9,2021-07-20,18,Good
Washington,Clallam,53,9,2021-07-21,17,Good
Washington,Clallam,53,9,2021-07-22,18,Good
Washington,Clallam,53,9,2021-07-23,19,Good
Washington,Clallam,53,9,2021-07-24,19,Good
Washington,Clallam,53,9,2021-07-25,16,Good
Washington,Clallam,53,9,2021-07-26,17,Good
Washington,Clallam,53,9,2021-07-27,26,Good
Washington,Clallam,53,9,2021-07-28,25,Good
Washington,Clallam,53,9,2021-07-29,19,Good
Washington,Clallam,53,9,2021-07-30,29,Good
Washington,Clallam,53,9,2021-07-31,21,Good
Washington,Clallam,53,9,2021-08-01,19,Good
Washington,Clallam,53,9,2021-08-02,20,Good
Washington,Clallam,53,9,2021-08-03,20,Good
Washington,Clallam,53,9,2021-08-04,11,Good
Washington,Clallam,53,9,2021-08-05,22,Good
Washington,Clallam,53,9,2021-08-06,22,Good
Washington,Clallam,53,9,2021-08-07,21,Good
Washington,Clallam,53,9,2021-08-08,19,Good
Washington,Clallam,53,9,2021-08-09,21,Good
Washington,Clallam,53,9,2021-08-10,23,Good
Washington,Clallam,53,9,2021-08-11,22,Good
Washington,Clallam,53,9,2021-08-12,78,Moderate
Washington,Clallam,53,9,2021-08-13,72,Moderate
Washington,Clallam,53,9,2021-08-14,27,Good
Washington,Clallam,53,9,2021-08-15,26,Good
Washington,Clallam,53,9,2021-08-16,25,Good
Washington,Clallam,53,9,2021-08-17,24,Good
Washington,Clallam,53,9,2021-08-18,21,Good
Washington,Clallam,53,9,2021-08-19,20,Good
Washington,Clallam,53,9,2021-08-20,18,Good
Washington,Clallam,53,9,2021-08-21,26,Good
Washington,Clallam,53,9,2021-08-22,29,Good
Washington,Clallam,53,9,2021-08-23,23,Good
Washington,Clallam,53,9,2021-08-24,36,Good
Washington,Clallam,53,9,2021-08-25,19,Good
Washington,Clallam,53,9,2021-08-26,29,Good
Washington,Clallam,53,9,2021-08-27,33,Good
Washington,Clallam,53,9,2021-08-28,30,Good
Washington,Clallam,53,9,2021-08-29,29,Good
Washington,Clallam,53,9,2021-08-30,30,Good
Washington,Clallam,53,9,2021-08-31,28,Good
Washington,Clallam,53,9,2021-09-01,31,Good
Washington,Clallam,53,9,2021-09-02,36,Good
Washington,Clallam,53,9,2021-09-03,36,Good
Washington,Clallam,53,9,2021-09-04,31,Good
Washington,Clallam,53,9,2021-09-05,28,Good
Washington,Clallam,53,9,2021-09-06,34,Good
Washington,Clallam,53,9,2021-09-07,42,Good
Washington,Clallam,53,9,2021-09-08,33,Good
Washington,Clallam,53,9,2021-09-09,27,Good
Washington,Clallam,53,9,2021-09-10,26,Good
Washington,Clallam,53,9,2021-09-11,27,Good
Washington,Clallam,53,9,2021-09-12,25,Good
Washington,Clallam,53,9,2021-09-13,32,Good
Washington,Clallam,53,9,2021-09-14,29,Good
Washington,Clallam,53,9,2021-09-15,26,Good
Washington,Clallam,53,9,2021-09-16,29,Good
Washington,Clallam,53,9,2021-09-17,48,Good
Washington,Clallam,53,9,2021-09-18,38,Good
Washington,Clallam,53,9,2021-09-19,31,Good
Washington,Clallam,53,9,2021-09-20,30,Good
Washington,Clallam,53,9,2021-09-21,35,Good
Washington,Clallam,53,9,2021-09-22,33,Good
Washington,Clallam,53,9,2021-09-23,33,Good
Washington,Clallam,53,9,2021-09-24,33,Good
Washington,Clallam,53,9,2021-09-25,35,Good
Washington,Clallam,53,9,2021-09-26,41,Good
Washington,Clallam,53,9,2021-09-27,39,Good
Washington,Clallam,53,9,2021-09-28,31,Good
Washington,Clallam,53,9,2021-09-29,34,Good
Washington,Clallam,53,9,2021-09-30,36,Good
Washington,Clallam,53,9,2021-10-01,34,Good
Washington,Clallam,53,9,2021-10-02,38,Good
Washington,Clallam,53,9,2021-10-03,37,Good
Washington,Clallam,53,9,2021-10-04,28,Good
Washington,Clallam,53,9,2021-10-05,34,Good
Washington,Clallam,53,9,2021-10-06,26,Good
Washington,Clallam,53,9,2021-10-07,30,Good
Washington,Clallam,53,9,2021-10-08,41,Good
Washington,Clallam,53,9,2021-10-09,35,Good
Washington,Clallam,53,9,2021-10-10,15,Good
Washington,Clallam,53,9,2021-10-11,41,Good
Washington,Clallam,53,9,2021-10-12,38,Good
Washington,Clallam,53,9,2021-10-13,32,Good
Washington,Clallam,53,9,2021-10-14,36,Good
Washington,Clallam,53,9,2021-10-15,42,Good
Washington,Clallam,53,9,2021-10-16,44,Good
Washington,Clallam,53,9,2021-10-17,40,Good
Washington,Clallam,53,9,2021-10-18,27,Good
Washington,Clallam,53,9,2021-10-19,38,Good
Washington,Clallam,53,9,2021-10-20,42,Good
Washington,Clallam,53,9,2021-10-21,42,Good
Washington,Clallam,53,9,2021-10-22,34,Good
Washington,Clallam,53,9,2021-10-23,34,Good
Washington,Clallam,53,9,2021-10-24,37,Good
Washington,Clallam,53,9,2021-10-25,38,Good
Washington,Clallam,53,9,2021-10-26,36,Good
Washington,Clallam,53,9,2021-10-27,32,Good
Washington,Clallam,53,9,2021-10-28,30,Good
Washington,Clallam,53,9,2021-10-29,29,Good
Washington,Clallam,53,9,2021-10-30,34,Good
Washington,Clallam,53,9,2021-10-31,35,Good
Washington,Clallam,53,9,2021-11-01,48,Good
Washington,Clallam,53,9,2021-11-02,56,Moderate
Washington,Clallam,53,9,2021-11-03,35,Good
Washington,Clallam,53,9,2021-11-04,36,Good
Washington,Clallam,53,9,2021-11-05,36,Good
Washington,Clallam,53,9,2021-11-06,34,Good
Washington,Clallam,53,9,2021-11-07,32,Good
Washington,Clallam,53,9,2021-11-08,37,Good
Washington,Clallam,53,9,2021-11-09,33,Good
Washington,Clallam,53,9,2021-11-10,40,Good
Washington,Clallam,53,9,2021-11-11,29,Good
Washington,Clallam,53,9,2021-11-12,33,Good
Washington,Clallam,53,9,2021-11-13,31,Good
Washington,Clallam,53,9,2021-11-14,35,Good
Washington,Clallam,53,9,2021-11-15,35,Good
Washington,Clallam,53,9,2021-11-16,41,Good
Washington,Clallam,53,9,2021-11-17,40,Good
Washington,Clallam,53,9,2021-11-18,30,Good
Washington,Clallam,53,9,2021-11-19,32,Good
Washington,Clallam,53,9,2021-11-20,41,Good
Washington,Clallam,53,9,2021-11-21,50,Good
Washington,Clallam,53,9,2021-11-22,56,Moderate
Washington,Clallam,53,9,2021-11-23,31,Good
Washington,Clallam,53,9,2021-11-24,45,Good
Washington,Clallam,53,9,2021-11-25,48,Good
Washington,Clallam,53,9,2021-11-26,33,Good
Washington,Clallam,53,9,2021-11-27,47,Good
Washington,Clallam,53,9,2021-11-28,38,Good
Washington,Clallam,53,9,2021-11-29,44,Good
Washington,Clallam,53,9,2021-11-30,35,Good
Washington,Clallam,53,9,2021-12-01,34,Good
Washington,Clallam,53,9,2021-12-02,28,Good
Washington,Clallam,53,9,2021-12-03,30,Good
Washington,Clallam,53,9,2021-12-04,27,Good
Washington,Clallam,53,9,2021-12-05,42,Good
Washington,Clallam,53,9,2021-12-06,45,Good
Washington,Clallam,53,9,2021-12-07,35,Good
Washington,Clallam,53,9,2021-12-08,33,Good
Washington,Clallam,53,9,2021-12-09,33,Good
Washington,Clallam,53,9,2021-12-10,39,Good
Washington,Clallam,53,9,2021-12-11,34,Good
Washington,Clallam,53,9,2021-12-12,33,Good
Washington,Clallam,53,9,2021-12-13,42,Good
Washington,Clallam,53,9,2021-12-14,44,Good
Washington,Clallam,53,9,2021-12-15,47,Good
Washington,Clallam,53,9,2021-12-16,30,Good
Washington,Clallam,53,9,2021-12-17,33,Good
Washington,Clallam,53,9,2021-12-18,40,Good
Washington,Clallam,53,9,2021-12-19,35,Good
Washington,Clallam,53,9,2021-12-20,43,Good
Washington,Clallam,53,9,2021-12-21,53,Moderate
Washington,Clallam,53,9,2021-12-22,40,Good
Washington,Clallam,53,9,2021-12-23,37,Good
Washington,Clallam,53,9,2021-12-24,36,Good
Washington,Clallam,53,9,2021-12-25,33,Good
Washington,Clallam,53,9,2021-12-26,31,Good
Washington,Clallam,53,9,2021-12-27,31,Good
Washington,Clallam,53,9,2021-12-28,29,Good
Washington,Clallam,53,9,2021-12-29,39,Good
Washington,Clallam,53,9,2021-12-30,34,Good
Washington,Clallam,53,9,2021-12-31,37,Good
Washington,Clark,53,11,2021-01-01,18,Good
Washington,Clark,53,11,2021-01-02,6,Good
Washington,Clark,53,11,2021-01-03,15,Good
Washington,Clark,53,11,2021-01-04,11,Good
Washington,Clark,53,11,2021-01-05,13,Good
Washington,Clark,53,11,2021-01-06,25,Good
Washington,Clark,53,11,2021-01-07,17,Good
Washington,Clark,53,11,2021-01-08,35,Good
Washington,Clark,53,11,2021-01-09,36,Good
Washington,Clark,53,11,2021-01-10,20,Good
Washington,Clark,53,11,2021-01-11,21,Good
Washington,Clark,53,11,2021-01-12,3,Good
Washington,Clark,53,11,2021-01-13,34,Good
Washington,Clark,53,11,2021-01-14,43,Good
Washington,Clark,53,11,2021-01-15,33,Good
Washington,Clark,53,11,2021-01-16,43,Good
Washington,Clark,53,11,2021-01-17,55,Moderate
Washington,Clark,53,11,2021-01-18,38,Good
Washington,Clark,53,11,2021-01-19,62,Moderate
Washington,Clark,53,11,2021-01-20,72,Moderate
Washington,Clark,53,11,2021-01-21,59,Moderate
Washington,Clark,53,11,2021-01-22,54,Moderate
Washington,Clark,53,11,2021-01-23,70,Moderate
Washington,Clark,53,11,2021-01-24,49,Good
Washington,Clark,53,11,2021-01-25,39,Good
Washington,Clark,53,11,2021-01-26,13,Good
Washington,Clark,53,11,2021-01-27,33,Good
Washington,Clark,53,11,2021-01-28,27,Good
Washington,Clark,53,11,2021-01-29,42,Good
Washington,Clark,53,11,2021-01-30,19,Good
Washington,Clark,53,11,2021-01-31,15,Good
Washington,Clark,53,11,2021-02-01,15,Good
Washington,Clark,53,11,2021-02-02,7,Good
Washington,Clark,53,11,2021-02-03,24,Good
Washington,Clark,53,11,2021-02-04,30,Good
Washington,Clark,53,11,2021-02-05,13,Good
Washington,Clark,53,11,2021-02-06,19,Good
Washington,Clark,53,11,2021-02-07,20,Good
Washington,Clark,53,11,2021-02-08,31,Good
Washington,Clark,53,11,2021-02-09,55,Moderate
Washington,Clark,53,11,2021-02-10,60,Moderate
Washington,Clark,53,11,2021-02-11,33,Good
Washington,Clark,53,11,2021-02-12,23,Good
Washington,Clark,53,11,2021-02-13,18,Good
Washington,Clark,53,11,2021-02-14,24,Good
Washington,Clark,53,11,2021-02-15,23,Good
Washington,Clark,53,11,2021-02-16,20,Good
Washington,Clark,53,11,2021-02-17,32,Good
Washington,Clark,53,11,2021-02-18,42,Good
Washington,Clark,53,11,2021-02-19,33,Good
Washington,Clark,53,11,2021-02-20,28,Good
Washington,Clark,53,11,2021-02-21,19,Good
Washington,Clark,53,11,2021-02-22,15,Good
Washington,Clark,53,11,2021-02-23,25,Good
Washington,Clark,53,11,2021-02-24,33,Good
Washington,Clark,53,11,2021-02-25,26,Good
Washington,Clark,53,11,2021-02-26,20,Good
Washington,Clark,53,11,2021-02-27,38,Good
Washington,Clark,53,11,2021-02-28,48,Good
Washington,Clark,53,11,2021-03-01,57,Moderate
Washington,Clark,53,11,2021-03-02,60,Moderate
Washington,Clark,53,11,2021-03-03,63,Moderate
Washington,Clark,53,11,2021-03-04,55,Moderate
Washington,Clark,53,11,2021-03-05,40,Good
Washington,Clark,53,11,2021-03-06,23,Good
Washington,Clark,53,11,2021-03-07,20,Good
Washington,Clark,53,11,2021-03-08,32,Good
Washington,Clark,53,11,2021-03-09,14,Good
Washington,Clark,53,11,2021-03-10,29,Good
Washington,Clark,53,11,2021-03-11,38,Good
Washington,Clark,53,11,2021-03-12,59,Moderate
Washington,Clark,53,11,2021-03-13,65,Moderate
Washington,Clark,53,11,2021-03-14,31,Good
Washington,Clark,53,11,2021-03-15,25,Good
Washington,Clark,53,11,2021-03-16,48,Good
Washington,Clark,53,11,2021-03-17,53,Moderate
Washington,Clark,53,11,2021-03-18,52,Moderate
Washington,Clark,53,11,2021-03-19,13,Good
Washington,Clark,53,11,2021-03-20,16,Good
Washington,Clark,53,11,2021-03-21,33,Good
Washington,Clark,53,11,2021-03-22,15,Good
Washington,Clark,53,11,2021-03-23,29,Good
Washington,Clark,53,11,2021-03-24,22,Good
Washington,Clark,53,11,2021-03-25,22,Good
Washington,Clark,53,11,2021-03-26,35,Good
Washington,Clark,53,11,2021-03-27,55,Moderate
Washington,Clark,53,11,2021-03-28,43,Good
Washington,Clark,53,11,2021-03-29,28,Good
Washington,Clark,53,11,2021-03-30,44,Good
Washington,Clark,53,11,2021-03-31,52,Moderate
Washington,Clark,53,11,2021-04-01,47,Good
Washington,Clark,53,11,2021-04-02,31,Good
Washington,Clark,53,11,2021-04-03,27,Good
Washington,Clark,53,11,2021-04-04,12,Good
Washington,Clark,53,11,2021-04-05,20,Good
Washington,Clark,53,11,2021-04-06,28,Good
Washington,Clark,53,11,2021-04-07,24,Good
Washington,Clark,53,11,2021-04-08,17,Good
Washington,Clark,53,11,2021-04-09,24,Good
Washington,Clark,53,11,2021-04-10,18,Good
Washington,Clark,53,11,2021-04-11,26,Good
Washington,Clark,53,11,2021-04-12,21,Good
Washington,Clark,53,11,2021-04-13,21,Good
Washington,Clark,53,11,2021-04-14,47,Good
Washington,Clark,53,11,2021-04-15,44,Good
Washington,Clark,53,11,2021-04-16,48,Good
Washington,Clark,53,11,2021-04-17,46,Good
Washington,Clark,53,11,2021-04-18,51,Moderate
Washington,Clark,53,11,2021-04-19,39,Good
Washington,Clark,53,11,2021-04-20,44,Good
Washington,Clark,53,11,2021-04-21,58,Moderate
Washington,Clark,53,11,2021-04-22,36,Good
Washington,Clark,53,11,2021-04-23,43,Good
Washington,Clark,53,11,2021-04-24,35,Good
Washington,Clark,53,11,2021-04-25,39,Good
Washington,Clark,53,11,2021-04-26,35,Good
Washington,Clark,53,11,2021-04-27,36,Good
Washington,Clark,53,11,2021-04-28,41,Good
Washington,Clark,53,11,2021-04-29,44,Good
Washington,Clark,53,11,2021-04-30,27,Good
Washington,Clark,53,11,2021-05-01,34,Good
Washington,Clark,53,11,2021-05-02,39,Good
Washington,Clark,53,11,2021-05-03,20,Good
Washington,Clark,53,11,2021-05-04,43,Good
Washington,Clark,53,11,2021-05-05,46,Good
Washington,Clark,53,11,2021-05-06,37,Good
Washington,Clark,53,11,2021-05-07,34,Good
Washington,Clark,53,11,2021-05-08,39,Good
Washington,Clark,53,11,2021-05-09,38,Good
Washington,Clark,53,11,2021-05-10,38,Good
Washington,Clark,53,11,2021-05-11,46,Good
Washington,Clark,53,11,2021-05-12,44,Good
Washington,Clark,53,11,2021-05-13,42,Good
Washington,Clark,53,11,2021-05-14,38,Good
Washington,Clark,53,11,2021-05-15,42,Good
Washington,Clark,53,11,2021-05-16,21,Good
Washington,Clark,53,11,2021-05-17,15,Good
Washington,Clark,53,11,2021-05-18,15,Good
Washington,Clark,53,11,2021-05-19,38,Good
Washington,Clark,53,11,2021-05-20,29,Good
Washington,Clark,53,11,2021-05-21,27,Good
Washington,Clark,53,11,2021-05-22,32,Good
Washington,Clark,53,11,2021-05-23,27,Good
Washington,Clark,53,11,2021-05-24,19,Good
Washington,Clark,53,11,2021-05-25,26,Good
Washington,Clark,53,11,2021-05-26,41,Good
Washington,Clark,53,11,2021-05-27,31,Good
Washington,Clark,53,11,2021-05-28,32,Good
Washington,Clark,53,11,2021-05-29,36,Good
Washington,Clark,53,11,2021-05-30,43,Good
Washington,Clark,53,11,2021-05-31,47,Good
Washington,Clark,53,11,2021-06-01,47,Good
Washington,Clark,53,11,2021-06-02,32,Good
Washington,Clark,53,11,2021-06-03,27,Good
Washington,Clark,53,11,2021-06-04,37,Good
Washington,Clark,53,11,2021-06-05,31,Good
Washington,Clark,53,11,2021-06-06,31,Good
Washington,Clark,53,11,2021-06-07,38,Good
Washington,Clark,53,11,2021-06-08,30,Good
Washington,Clark,53,11,2021-06-09,33,Good
Washington,Clark,53,11,2021-06-10,31,Good
Washington,Clark,53,11,2021-06-11,20,Good
Washington,Clark,53,11,2021-06-12,33,Good
Washington,Clark,53,11,2021-06-13,27,Good
Washington,Clark,53,11,2021-06-14,31,Good
Washington,Clark,53,11,2021-06-15,27,Good
Washington,Clark,53,11,2021-06-16,34,Good
Washington,Clark,53,11,2021-06-17,41,Good
Washington,Clark,53,11,2021-06-18,30,Good
Washington,Clark,53,11,2021-06-19,31,Good
Washington,Clark,53,11,2021-06-20,32,Good
Washington,Clark,53,11,2021-06-21,51,Moderate
Washington,Clark,53,11,2021-06-22,27,Good
Washington,Clark,53,11,2021-06-23,29,Good
Washington,Clark,53,11,2021-06-24,31,Good
Washington,Clark,53,11,2021-06-25,43,Good
Washington,Clark,53,11,2021-06-26,45,Good
Washington,Clark,53,11,2021-06-27,41,Good
Washington,Clark,53,11,2021-06-28,42,Good
Washington,Clark,53,11,2021-06-29,42,Good
Washington,Clark,53,11,2021-06-30,36,Good
Washington,Clark,53,11,2021-07-01,19,Good
Washington,Clark,53,11,2021-07-02,29,Good
Washington,Clark,53,11,2021-07-03,32,Good
Washington,Clark,53,11,2021-07-04,57,Moderate
Washington,Clark,53,11,2021-07-05,32,Good
Washington,Clark,53,11,2021-07-06,33,Good
Washington,Clark,53,11,2021-07-07,22,Good
Washington,Clark,53,11,2021-07-08,31,Good
Washington,Clark,53,11,2021-07-09,38,Good
Washington,Clark,53,11,2021-07-10,27,Good
Washington,Clark,53,11,2021-07-11,30,Good
Washington,Clark,53,11,2021-07-12,27,Good
Washington,Clark,53,11,2021-07-13,29,Good
Washington,Clark,53,11,2021-07-14,20,Good
Washington,Clark,53,11,2021-07-15,27,Good
Washington,Clark,53,11,2021-07-16,21,Good
Washington,Clark,53,11,2021-07-17,25,Good
Washington,Clark,53,11,2021-07-18,31,Good
Washington,Clark,53,11,2021-07-19,29,Good
Washington,Clark,53,11,2021-07-20,13,Good
Washington,Clark,53,11,2021-07-21,24,Good
Washington,Clark,53,11,2021-07-22,31,Good
Washington,Clark,53,11,2021-07-23,34,Good
Washington,Clark,53,11,2021-07-24,36,Good
Washington,Clark,53,11,2021-07-25,27,Good
Washington,Clark,53,11,2021-07-26,31,Good
Washington,Clark,53,11,2021-07-27,15,Good
Washington,Clark,53,11,2021-07-28,44,Good
Washington,Clark,53,11,2021-07-29,80,Moderate
Washington,Clark,53,11,2021-07-30,50,Good
Washington,Clark,53,11,2021-07-31,28,Good
Washington,Clark,53,11,2021-08-01,31,Good
Washington,Clark,53,11,2021-08-02,37,Good
Washington,Clark,53,11,2021-08-03,39,Good
Washington,Clark,53,11,2021-08-04,46,Good
Washington,Clark,53,11,2021-08-05,15,Good
Washington,Clark,53,11,2021-08-06,21,Good
Washington,Clark,53,11,2021-08-07,24,Good
Washington,Clark,53,11,2021-08-08,31,Good
Washington,Clark,53,11,2021-08-09,33,Good
Washington,Clark,53,11,2021-08-10,41,Good
Washington,Clark,53,11,2021-08-11,44,Good
Washington,Clark,53,11,2021-08-12,93,Moderate
Washington,Clark,53,11,2021-08-13,98,Moderate
Washington,Clark,53,11,2021-08-14,57,Moderate
Washington,Clark,53,11,2021-08-15,41,Good
Washington,Clark,53,11,2021-08-16,29,Good
Washington,Clark,53,11,2021-08-17,28,Good
Washington,Clark,53,11,2021-08-18,29,Good
Washington,Clark,53,11,2021-08-19,23,Good
Washington,Clark,53,11,2021-08-20,18,Good
Washington,Clark,53,11,2021-08-21,24,Good
Washington,Clark,53,11,2021-08-22,36,Good
Washington,Clark,53,11,2021-08-23,33,Good
Washington,Clark,53,11,2021-08-24,46,Good
Washington,Clark,53,11,2021-08-25,36,Good
Washington,Clark,53,11,2021-08-26,27,Good
Washington,Clark,53,11,2021-08-27,32,Good
Washington,Clark,53,11,2021-08-28,43,Good
Washington,Clark,53,11,2021-08-29,42,Good
Washington,Clark,53,11,2021-08-30,35,Good
Washington,Clark,53,11,2021-08-31,30,Good
Washington,Clark,53,11,2021-09-01,34,Good
Washington,Clark,53,11,2021-09-02,40,Good
Washington,Clark,53,11,2021-09-03,35,Good
Washington,Clark,53,11,2021-09-04,58,Moderate
Washington,Clark,53,11,2021-09-05,30,Good
Washington,Clark,53,11,2021-09-06,44,Good
Washington,Clark,53,11,2021-09-07,38,Good
Washington,Clark,53,11,2021-09-08,42,Good
Washington,Clark,53,11,2021-09-09,30,Good
Washington,Clark,53,11,2021-09-10,24,Good
Washington,Clark,53,11,2021-09-11,33,Good
Washington,Clark,53,11,2021-09-12,31,Good
Washington,Clark,53,11,2021-09-13,31,Good
Washington,Clark,53,11,2021-09-14,35,Good
Washington,Clark,53,11,2021-09-15,31,Good
Washington,Clark,53,11,2021-09-16,35,Good
Washington,Clark,53,11,2021-09-17,35,Good
Washington,Clark,53,11,2021-09-18,38,Good
Washington,Clark,53,11,2021-09-19,28,Good
Washington,Clark,53,11,2021-09-20,28,Good
Washington,Clark,53,11,2021-09-21,35,Good
Washington,Clark,53,11,2021-09-22,22,Good
Washington,Clark,53,11,2021-09-23,21,Good
Washington,Clark,53,11,2021-09-24,40,Good
Washington,Clark,53,11,2021-09-25,47,Good
Washington,Clark,53,11,2021-09-26,33,Good
Washington,Clark,53,11,2021-09-27,29,Good
Washington,Clark,53,11,2021-09-28,23,Good
Washington,Clark,53,11,2021-09-29,30,Good
Washington,Clark,53,11,2021-09-30,19,Good
Washington,Clark,53,11,2021-10-01,20,Good
Washington,Clark,53,11,2021-10-02,34,Good
Washington,Clark,53,11,2021-10-03,32,Good
Washington,Clark,53,11,2021-10-04,42,Good
Washington,Clark,53,11,2021-10-05,28,Good
Washington,Clark,53,11,2021-10-06,15,Good
Washington,Clark,53,11,2021-10-07,26,Good
Washington,Clark,53,11,2021-10-08,50,Good
Washington,Clark,53,11,2021-10-09,40,Good
Washington,Clark,53,11,2021-10-10,8,Good
Washington,Clark,53,11,2021-10-11,24,Good
Washington,Clark,53,11,2021-10-12,36,Good
Washington,Clark,53,11,2021-10-13,30,Good
